epoch,time,train/loss,val/loss,mse,pck,mde,lr
1,2025-04-27 22:55:58,0.014990039668910339,0.005476605474194955,0.005462978035211563,2.0600000396370888,36.569435119628906,0.0001
2,2025-04-27 22:56:25,0.004688178905715307,0.004933615974594085,0.0049329414032399654,2.0600000396370888,36.569435119628906,0.0001
3,2025-04-27 22:56:52,0.004606208485177534,0.004782828668664608,0.004783203359693289,2.0600000396370888,36.569435119628906,0.0001
4,2025-04-27 22:57:19,0.004572718666342204,0.0047603508989725795,0.00476157246157527,2.0600000396370888,36.569435119628906,0.0001
5,2025-04-27 22:57:46,0.00455213239009375,0.004738156301235514,0.004739169962704182,2.0600000396370888,36.569435119628906,0.0001
6,2025-04-27 22:58:12,0.004537123544030115,0.004713418560900858,0.004714496899396181,2.0600000396370888,36.569435119628906,0.0001
7,2025-04-27 22:58:39,0.004522321808492084,0.00459732139660489,0.004598128143697977,2.0600000396370888,36.569435119628906,0.0001
8,2025-04-27 22:59:05,0.004502665528938353,0.004652631225153094,0.004653755575418472,2.0600000396370888,36.569435119628906,0.0001
9,2025-04-27 22:59:32,0.004486560403274562,0.004586880960102592,0.004587849136441946,2.0600000396370888,36.569435119628906,0.0001
10,2025-04-27 22:59:58,0.004474822332814871,0.004622872824603249,0.004623777233064175,2.0600000396370888,36.569435119628906,0.0001
11,2025-04-27 23:00:27,0.004463719473147909,0.004579777862610561,0.0045810905285179615,2.0600000396370888,36.569435119628906,0.0001
12,2025-04-27 23:00:56,0.0044556133209275985,0.004578788232590471,0.004579803440719843,2.0600000396370888,36.569435119628906,0.0001
13,2025-04-27 23:01:26,0.004445878491865215,0.004537325712763483,0.004538518376648426,2.0600000396370888,36.569435119628906,0.0001
14,2025-04-27 23:01:54,0.004435442995926934,0.004545520275964269,0.004546094685792923,2.0600000396370888,36.569435119628906,0.0001
15,2025-04-27 23:02:23,0.004423215671604175,0.004540781107997256,0.0045410930179059505,2.0600000396370888,36.569435119628906,0.0001
16,2025-04-27 23:02:51,0.004401260512897711,0.0044639206912723325,0.00446462444961071,2.0600000396370888,36.569435119628906,0.0001
