epoch,time,train/loss,val/loss,mse,pck,mde,lr
1,2025-04-27 19:11:56,0.015113223943591653,0.006801751325838268,0.006810684688389301,0.5866666790097952,45.232749938964844,0.0001
2,2025-04-27 19:12:23,0.005583029452287508,0.006434419114763538,0.006443796679377556,0.5866666790097952,45.21539306640625,0.0001
3,2025-04-27 19:12:50,0.00515877862159765,0.0057661378135283785,0.0057738423347473145,0.5799999926239252,41.935508728027344,0.0001
4,2025-04-27 19:13:17,0.0047857111227882655,0.005058591381557996,0.005062172655016184,0.5933333188295364,41.520809173583984,0.0001
5,2025-04-27 19:13:44,0.004660677754537699,0.004930084942662645,0.004933340474963188,0.6000000052154064,41.22059631347656,0.0001
6,2025-04-27 19:14:17,0.0046074285916426405,0.004790435362208102,0.004792848601937294,0.6066666916012764,41.13396453857422,0.0001
7,2025-04-27 19:14:48,0.004583362082833658,0.004844416054852661,0.004847423173487186,0.6066666916012764,41.11622619628906,0.0001
8,2025-04-27 19:15:17,0.004563830857036892,0.004764348196442283,0.004766860045492649,0.6066666916012764,41.11455154418945,0.0001
9,2025-04-27 19:15:47,0.0045413632994283455,0.0047115897704359325,0.004713836126029491,0.6066666916012764,41.11348342895508,0.0001
10,2025-04-27 19:16:15,0.004527991768641921,0.004806226917675563,0.004809295758605003,0.6066666916012764,41.11455154418945,0.0001
11,2025-04-27 19:16:43,0.004519984508100563,0.004697492911613413,0.004699718672782183,0.6066666916012764,41.11455154418945,0.0001
12,2025-04-27 19:17:11,0.004511329837556103,0.004718467814936524,0.00472102127969265,0.6066666916012764,41.11455154418945,0.0001
13,2025-04-27 19:17:40,0.004496398238286733,0.004673098047663059,0.0046754577197134495,0.6066666916012764,41.11455154418945,0.0001
14,2025-04-27 19:18:09,0.0044835859806483195,0.004692638431498338,0.004695302341133356,0.6066666916012764,41.11455154418945,0.0001
15,2025-04-27 19:18:36,0.004476350891085977,0.004750531283207238,0.004753726534545422,0.6066666916012764,41.11455154418945,0.0001
16,2025-04-27 19:19:02,0.004470883593978193,0.004766150039532,0.0047694905661046505,0.6066666916012764,41.11455154418945,0.0001
17,2025-04-27 19:19:29,0.004466483186830036,0.004698513142232384,0.004701363854110241,0.6066666916012764,41.11455154418945,0.0001
18,2025-04-27 19:19:55,0.004462556160629509,0.004675096920913174,0.004677710589021444,0.6066666916012764,41.11455154418945,0.0001
19,2025-04-27 19:20:21,0.004455551940077793,0.00462012356590657,0.004622556734830141,0.6066666916012764,41.11455154418945,0.0001
20,2025-04-27 19:20:48,0.004443352785474526,0.004647086707076856,0.004649947863072157,0.6066666916012764,41.11455154418945,0.0001
21,2025-04-27 19:21:14,0.004423322918696585,0.004605892945879272,0.004608877468854189,0.6066666916012764,41.11455154418945,0.0001
22,2025-04-27 19:21:40,0.004389132720189626,0.004422411461183358,0.004424170590937138,0.6066666916012764,41.11455154418945,0.0001
23,2025-04-27 19:22:07,0.004310154139962114,0.004297518553877515,0.004298655316233635,0.6066666916012764,41.11455154418945,0.0001
24,2025-04-27 19:22:35,0.0041245596391332896,0.004068448091857135,0.004069250077009201,0.6066666916012764,41.11455154418945,0.0001
25,2025-04-27 19:23:01,0.0038774330656930894,0.0037445239473267327,0.0037459502927958965,0.6066666916012764,41.112518310546875,0.0001
26,2025-04-27 19:23:29,0.0036245754558849566,0.003537047948200433,0.0035377221647650003,0.6333333440124989,41.0911750793457,0.0001
27,2025-04-27 19:23:55,0.003370134247059817,0.0033036466948466285,0.0033065297175198793,0.6333333440124989,41.10187530517578,0.0001
28,2025-04-27 19:24:21,0.0031435079189452405,0.003109987434332392,0.0031119887717068195,0.6533333566039801,41.09607696533203,0.0001
29,2025-04-27 19:24:48,0.002961137999144723,0.002974289189469779,0.002976870397105813,1.0133333504199982,40.9769172668457,0.0001
30,2025-04-27 19:25:15,0.002749249712748085,0.002774932518756638,0.002776084002107382,8.913333714008331,38.43506622314453,0.0001
31,2025-04-27 19:25:50,0.0025505362263975474,0.002690995500112573,0.0026929627638310194,18.89333426952362,34.67374038696289,0.0001
32,2025-04-27 19:26:21,0.0024178638283308307,0.002564707310825941,0.002566584153100848,26.17333233356476,31.695724487304688,0.0001
33,2025-04-27 19:26:54,0.0022857056827490737,0.0024633331507045242,0.002465306082740426,30.219998955726624,29.496421813964844,0.0001
34,2025-04-27 19:27:25,0.002152169210777735,0.0023835362960761856,0.002386127831414342,34.433335065841675,27.676755905151367,0.0001
35,2025-04-27 19:27:56,0.002046327262455988,0.002323707058427057,0.0023259532172232866,36.9133323431015,26.534332275390625,0.0001
36,2025-04-27 19:28:27,0.0019515523959570257,0.002328615372313098,0.0023308489471673965,40.78666567802429,24.415037155151367,0.0001
37,2025-04-27 19:28:59,0.0018605004865704048,0.002181536717606442,0.0021838704124093056,46.0666686296463,21.764442443847656,0.0001
38,2025-04-27 19:29:38,0.0017368897118098187,0.0020786655077245086,0.002081610495224595,48.1466680765152,19.873308181762695,0.0001
39,2025-04-27 19:30:08,0.0015815500299652626,0.0019303110062277742,0.0019332042429596186,50.4800021648407,18.453407287597656,0.0001
40,2025-04-27 19:30:36,0.001446457630271527,0.0018319986854857277,0.0018342394614592195,52.560001611709595,17.345550537109375,0.0001
41,2025-04-27 19:31:04,0.001356528077517151,0.0018059938655434443,0.0018078145803883672,53.413331508636475,17.117961883544922,0.0001
42,2025-04-27 19:31:32,0.0012677882719244026,0.0017769283190968313,0.0017795440508052707,54.37333583831787,16.343721389770508,0.0001
43,2025-04-27 19:32:00,0.0012248211918805842,0.0017647105837351688,0.0017660929588600993,56.34000301361084,14.1747407913208,0.0001
44,2025-04-27 19:32:28,0.0011669975488647418,0.001728600074004914,0.0017316881567239761,59.646666049957275,11.579673767089844,0.0001
45,2025-04-27 19:32:56,0.0011150016500628525,0.0016984933435672982,0.0017000377411022782,62.78666853904724,10.15219497680664,0.0001
46,2025-04-27 19:33:24,0.001073353879591506,0.001674018098994912,0.001675521838478744,65.29333591461182,8.606931686401367,0.0001
47,2025-04-27 19:33:53,0.001016314105900328,0.001661284246698155,0.0016630898462608457,66.15333557128906,7.815260887145996,0.0001
48,2025-04-27 19:34:21,0.0009738786386891999,0.0016507540616051604,0.001652641803957522,67.06666946411133,7.604833126068115,0.0001
49,2025-04-27 19:34:49,0.0009422712106450076,0.0016012367857564684,0.0016022949712350965,67.77333617210388,7.62319803237915,0.0001
50,2025-04-27 19:35:17,0.0009173574220614988,0.0016228002606935444,0.0016228803433477879,67.70666837692261,7.2636332511901855,0.0001
51,2025-04-27 19:35:45,0.0008785960220586799,0.001592743614483403,0.0015936200506985188,68.4066653251648,7.221462726593018,0.0001
52,2025-04-27 19:36:13,0.000854885485685503,0.0015690681106033957,0.0015700353542342782,68.5200035572052,7.057893753051758,0.0001
53,2025-04-27 19:36:41,0.0008205972727970917,0.001532034867393252,0.001532805385068059,69.31999921798706,7.09242057800293,0.0001
54,2025-04-27 19:37:09,0.0008004188288733765,0.001580792182635161,0.0015826066955924034,69.12000179290771,6.895514965057373,0.0001
55,2025-04-27 19:37:38,0.0008142113090983541,0.0015560446724218007,0.0015571769326925278,70.00666856765747,6.817311763763428,0.0001
56,2025-04-27 19:38:05,0.0007683133221444713,0.0015261508898609982,0.0015277313068509102,70.1799988746643,6.945004463195801,0.0001
57,2025-04-27 19:38:34,0.0007439564563568213,0.0015119354849004942,0.001511942595243454,70.67999839782715,6.850429058074951,0.0001
58,2025-04-27 19:39:03,0.0007246408679851604,0.0015291093108576856,0.0015317939687520266,70.48666477203369,6.7052764892578125,0.0001
