epoch,time,train/loss,val/loss,mse,pck,mde,lr
1,2025-04-27 17:49:50,0.013634353124642533,0.005445253569632769,0.005449332762509584,0.6200000178068876,44.019378662109375,0.0001
2,2025-04-27 17:50:18,0.0048587866724206655,0.005129327742560278,0.005132101941853762,0.6200000178068876,44.01591873168945,0.0001
3,2025-04-27 17:50:46,0.004759849697451838,0.004889315349005517,0.004890776704996824,0.6200000178068876,44.011165618896484,0.0001
4,2025-04-27 17:51:14,0.004662395555325254,0.004808635450899601,0.004810404032468796,0.6200000178068876,44.011165618896484,0.0001
5,2025-04-27 17:51:46,0.004593583971295439,0.004741169318246345,0.004742581397294998,0.6200000178068876,44.011165618896484,0.0001
6,2025-04-27 17:52:17,0.004575875361901736,0.0046404206548773105,0.00464110542088747,0.6200000178068876,44.011165618896484,0.0001
7,2025-04-27 17:52:49,0.00456391049487639,0.0046266428239288785,0.0046272422187030315,0.6200000178068876,44.011165618896484,0.0001
8,2025-04-27 17:53:19,0.004553704183760607,0.004687121603637934,0.004688288550823927,0.6200000178068876,44.011165618896484,0.0001
9,2025-04-27 17:53:50,0.004544592504305932,0.004603845760270599,0.004604302812367678,0.6200000178068876,44.011165618896484,0.0001
10,2025-04-27 17:54:20,0.004534700157645041,0.004588632933085873,0.0045889755710959435,0.6200000178068876,44.011165618896484,0.0001
11,2025-04-27 17:54:52,0.004525148288854314,0.004621076530643872,0.004621756263077259,0.6200000178068876,44.011165618896484,0.0001
12,2025-04-27 17:55:21,0.0045142819363244635,0.004600623517208511,0.004601334687322378,0.6200000178068876,44.011165618896484,0.0001
13,2025-04-27 17:55:52,0.004500640671934464,0.0046005314936684,0.0046013700775802135,0.6200000178068876,44.011165618896484,0.0001
14,2025-04-27 17:56:22,0.004490952181746949,0.004578001597630126,0.004578717052936554,0.6266666576266289,44.008819580078125,0.0001
15,2025-04-27 17:56:54,0.004485568427620177,0.0045256761811851036,0.004525964614003897,0.6200000178068876,44.011165618896484,0.0001
16,2025-04-27 17:57:24,0.004481036043140345,0.004579363928531252,0.004580204840749502,0.6266666576266289,44.00741195678711,0.0001
17,2025-04-27 17:57:55,0.004477385713155577,0.004560482477591861,0.004561161156743765,0.6200000178068876,44.011165618896484,0.0001
18,2025-04-27 17:58:26,0.004471760141401144,0.004519509972028789,0.004519842565059662,0.6200000178068876,44.011165618896484,0.0001
19,2025-04-27 17:59:02,0.0044642640765711755,0.00450117899371045,0.00450149504467845,0.6200000178068876,44.011165618896484,0.0001
20,2025-04-27 17:59:38,0.004442443519072262,0.004464386064293129,0.00446451036259532,0.6200000178068876,44.011165618896484,0.0001
21,2025-04-27 18:00:11,0.0043786415331132575,0.004395310794712887,0.004395314492285252,0.6200000178068876,44.011165618896484,0.0001
22,2025-04-27 18:00:40,0.004247039595540769,0.00418265206584086,0.0041826325468719006,0.6666666828095913,43.9984130859375,0.0001
23,2025-04-27 18:01:11,0.004032878473562796,0.003919395884232861,0.00391767593100667,1.086666714400053,43.82659149169922,0.0001
24,2025-04-27 18:01:44,0.0037519652166398253,0.003584887765880142,0.0035848990082740784,1.0266667231917381,43.88347625732422,0.0001
25,2025-04-27 18:02:14,0.0034516587941266015,0.0033491692794043394,0.003346528159454465,4.11333329975605,42.58506774902344,0.0001
26,2025-04-27 18:02:45,0.003168128221016935,0.0030507677999724236,0.003048356156796217,9.273333102464676,40.476280212402344,0.0001
27,2025-04-27 18:03:14,0.0028623229793334256,0.0027629619968744614,0.0027630962431430817,11.500000208616257,39.72077941894531,0.0001
28,2025-04-27 18:03:44,0.0025283990638375192,0.002460178768073785,0.002459754003211856,11.766666918992996,39.6671257019043,0.0001
29,2025-04-27 18:04:13,0.0022075066390352515,0.002232034310942427,0.002230934565886855,20.606666803359985,34.9078369140625,0.0001
